pri_miRNA	mature_miRNA	transcript	RBP	value
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	HNRNPR	1.37248502657898
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	SYNCRIP	1.27764112174702
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	ZFR	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	TRMT1L	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	MSI1	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	MSI2	1.98160427987392
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	TRIM26	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	SART3	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	RBBP6	20
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CRTAP	14.3121693121693
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	P3H1	10.8333333333333
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	TRA2A	2.77411509986712
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	TRA2B	2.61131760454963
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	WWP1	22.7272727272727
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	WWP2	16.6666666666667
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CPSF1	4.92899089165868
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CPSF2	6.66666666666667
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CPSF3	11.2068965517241
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CPSF4	11.5789473684211
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	NUDT21	2.33721624850657
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CPSF6	6.98358245528057
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CPSF7	3.15037593984962
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CSTF2	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CSTF3	5.71428571428571
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	FIP1L1	12.746553552492
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	WDR33	7.69230769230769
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	SYMPK	3.88349514563107
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	EPRS	4.1011046634157
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	RARS	2.55938236529094
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	IARS	0.592280800598213
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	LARS	3.03950461935826
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	DARS	1.91555195822415
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	QARS	0.299350298621716
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	MARS	2.95043273013375
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	KARS	0.716314214716771
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	AIMP1	0.541125541125541
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	AIMP2	0.757575757575758
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	ZNF385A	1.6
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	LARP7	1.92929305171521
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	DZIP3	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	TIAL1	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	MYEF2	0.258397932816538
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	RBFOX2	0.208333333333333
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	KNOP1	3.76326681368342
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	DHX37	1.4778840166091
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	DDX21	1.65662986756426
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	LRPPRC	1.40176159208548
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	RBM45	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	RBMS1	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	RBMS2	0.8
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	HARS2	0.415368639667705
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	SUGP2	0.638184648621172
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	MATR3	1.38660622273721
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	YBX3	0.913177086756763
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	YBX1	1.83465600621514
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	YBX2	0.65359477124183
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	C1QBP	1.4249840822676
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	PTBP1	2.32216952230649
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	PTBP3	1.80532056512217
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	FAM98A	0.650476930086532
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	FAM98B	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	MTERF3	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	PTCD3	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	TRIM56	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	PDCD11	3.58466332732869
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	UPF1	1.12735971793948
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	NOL6	3.39275420032617
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	ERAL1	0.230414746543779
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	UTP20	2.15551190016816
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	QKI	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	PUF60	1.32318661730426
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	LSM10	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	LSM11	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CASC3	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	NONO	1.87705782934198
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	SFPQ	2.5141764257508
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	ZNF106	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	DDX49	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CELF2	0.699300699300699
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CELF1	0.318979266347687
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	PIP5K1A	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	EIF2AK2	0.224244887783266
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	LARP6	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	ZC3H10	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	C9ORF114	1.01019462465246
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	SF1	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	PUM1	0.886591478696742
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	PUM2	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	ELAC1	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	IGF2BP1	0.913578054451145
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	IGF2BP2	0.98794277154552
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	IGF2BP3	1.69530438846615
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	PGAM5	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	CSTF1	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	LCORL	0
hsa-mir-19b-1	hsa-miR-19b	MIR17HG	NOL4L	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	LIN28A	0.523103748910201
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	LIN28B	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZCCHC11	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZCCHC6	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPL	0.925275185280093
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	STRBP	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	NUDT16L1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	GRSF1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPF	0.343013673098386
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPH1	0.526547343854855
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPH2	0.178802711685755
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPH3	0.206005599765716
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ADARB1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ESRP1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TRMT10C	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM4	0.141242937853107
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM4B	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM12B	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SLTM	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SAFB	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	FUS	0.560816257474068
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TAF15	0.176764365829529
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM14	0.298742021808909
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DDX1	0.562224260670713
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	APOBEC3B	0.0962000962000962
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RTCB	0.469391954487313
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DDX23	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM47	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PRMT1	0.359966120835686
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM6	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SUGP1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PLRG1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CDC5L	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CDC40	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SF3A1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SF3A3	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SF3B1	0.243128151734054
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SF3B2	0.367596996051049
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SF3B3	0.599086061899749
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SF3B4	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SF3B5	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	U2SURP	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM10	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CHERP	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CCAR1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM17	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM5	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	AQR	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	XAB2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PAXBP1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PURA	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PURB	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PLOD1	1.23336291038154
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPA0	15.6181602900225
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPA1	3.38007525994452
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPA2B1	1.72354950722469
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPA3	3.03816515842342
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPK	1.3879531786195
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	KIN	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TRIM71	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	G3BP2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZC3H7A	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZC3H7B	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	XRN1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TRIM25	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ATXN2L	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ATXN2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	NUFIP2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TTC3	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PAPD4	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZC3H11A	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPM	0.985056487545297
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZNF346	0.061012812690665
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RTCA	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DHX36	0.462056303549572
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	USP36	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PATL1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	EDC3	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	EDC4	0.493827160493827
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DCP1A	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DCP1B	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DCP2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DDX3X	1.11679050481396
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DDX3Y	1.37457044673539
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HNRNPR	0.641220532541298
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SYNCRIP	0.722013843235678
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZFR	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TRMT1L	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	MSI1	3.3033033033033
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	MSI2	8.53018685154467
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TRIM26	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SART3	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBBP6	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CRTAP	1.05820105820106
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	P3H1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TRA2A	0.256081946222791
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TRA2B	0.566174248302537
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	WWP1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	WWP2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CPSF1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CPSF2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CPSF3	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CPSF4	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	NUDT21	0.115740740740741
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CPSF6	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CPSF7	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CSTF2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CSTF3	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	FIP1L1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	WDR33	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SYMPK	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	EPRS	0.13156163662676
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RARS	1.41744944150736
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	IARS	0.141236216883107
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	LARS	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DARS	1.25291695880737
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	QARS	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	MARS	0.571497956044846
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	KARS	0.374531835205992
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	AIMP1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	AIMP2	0.22075055187638
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZNF385A	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	LARP7	0.413356014303467
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DZIP3	94.4444444444445
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TIAL1	45
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	MYEF2	0.364298724954463
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBFOX2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	KNOP1	0.206185567010309
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DHX37	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DDX21	0.43919992561151
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	LRPPRC	0.371565474031212
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBM45	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBMS1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	RBMS2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	HARS2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SUGP2	0.153688524590164
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	MATR3	0.75748862815514
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	YBX3	0.247104637450121
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	YBX1	0.678918690810828
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	YBX2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	C1QBP	1.39671745900415
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PTBP1	0.517360934222023
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PTBP3	0.0862068965517241
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	FAM98A	0.292752552584068
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	FAM98B	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	MTERF3	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PTCD3	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	TRIM56	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PDCD11	0.782571544313953
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	UPF1	0.07029053420806
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	NOL6	0.108695652173913
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ERAL1	0.230414746543779
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	UTP20	0.476716578913949
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	QKI	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PUF60	0.213675213675214
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	LSM10	23.0769230769231
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	LSM11	2.08333333333333
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CASC3	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	NONO	0.614816291292991
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SFPQ	0.647450823668072
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZNF106	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	DDX49	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CELF2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CELF1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PIP5K1A	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	EIF2AK2	0.108073826719474
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	LARP6	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ZC3H10	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	C9ORF114	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	SF1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PUM1	0.357142857142857
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PUM2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	ELAC1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	IGF2BP1	0.185970013274982
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	IGF2BP2	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	IGF2BP3	0.0465657741559953
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	PGAM5	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	CSTF1	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	LCORL	0
hsa-mir-20a	hsa-miR-20a+hsa-miR-20b	MIR17HG	NOL4L	0
hsa-mir-21	hsa-miR-21	VMP1	LIN28A	1.0462074978204
hsa-mir-21	hsa-miR-21	VMP1	LIN28B	0
hsa-mir-21	hsa-miR-21	VMP1	ZCCHC11	0
hsa-mir-21	hsa-miR-21	VMP1	ZCCHC6	0
hsa-mir-21	hsa-miR-21	VMP1	HNRNPL	1.42492918010863
hsa-mir-21	hsa-miR-21	VMP1	STRBP	0
hsa-mir-21	hsa-miR-21	VMP1	NUDT16L1	0.616113744075829
hsa-mir-21	hsa-miR-21	VMP1	GRSF1	0
hsa-mir-21	hsa-miR-21	VMP1	HNRNPF	1.9503457442228
hsa-mir-21	hsa-miR-21	VMP1	HNRNPH1	1.43540567926034
hsa-mir-21	hsa-miR-21	VMP1	HNRNPH2	1.17667345722732
hsa-mir-21	hsa-miR-21	VMP1	HNRNPH3	1.76601032149731
hsa-mir-21	hsa-miR-21	VMP1	ADARB1	0
hsa-mir-21	hsa-miR-21	VMP1	ESRP1	0.704225352112676
hsa-mir-21	hsa-miR-21	VMP1	TRMT10C	0
hsa-mir-21	hsa-miR-21	VMP1	RBM4	9.27010734505801
hsa-mir-21	hsa-miR-21	VMP1	RBM4B	8.33333333333333
hsa-mir-21	hsa-miR-21	VMP1	RBM12B	0
hsa-mir-21	hsa-miR-21	VMP1	SLTM	0
hsa-mir-21	hsa-miR-21	VMP1	SAFB	0
hsa-mir-21	hsa-miR-21	VMP1	FUS	0.661470543085241
hsa-mir-21	hsa-miR-21	VMP1	TAF15	0.348438185572018
hsa-mir-21	hsa-miR-21	VMP1	RBM14	1.38366592922996
hsa-mir-21	hsa-miR-21	VMP1	DDX1	0.311663155658005
hsa-mir-21	hsa-miR-21	VMP1	APOBEC3B	0.0962000962000962
hsa-mir-21	hsa-miR-21	VMP1	RTCB	0.267375219605059
hsa-mir-21	hsa-miR-21	VMP1	DDX23	0
hsa-mir-21	hsa-miR-21	VMP1	RBM47	0
hsa-mir-21	hsa-miR-21	VMP1	PRMT1	0
hsa-mir-21	hsa-miR-21	VMP1	RBM6	0
hsa-mir-21	hsa-miR-21	VMP1	SUGP1	0
hsa-mir-21	hsa-miR-21	VMP1	PLRG1	0
hsa-mir-21	hsa-miR-21	VMP1	CDC5L	0
hsa-mir-21	hsa-miR-21	VMP1	CDC40	0
hsa-mir-21	hsa-miR-21	VMP1	SF3A1	0
hsa-mir-21	hsa-miR-21	VMP1	SF3A3	0
hsa-mir-21	hsa-miR-21	VMP1	SF3B1	6.06499418998758
hsa-mir-21	hsa-miR-21	VMP1	SF3B2	14.3358206278973
hsa-mir-21	hsa-miR-21	VMP1	SF3B3	6.11588836222875
hsa-mir-21	hsa-miR-21	VMP1	SF3B4	15.9765122828348
hsa-mir-21	hsa-miR-21	VMP1	SF3B5	50
hsa-mir-21	hsa-miR-21	VMP1	U2SURP	7.09380488953084
hsa-mir-21	hsa-miR-21	VMP1	RBM10	1.15384615384615
hsa-mir-21	hsa-miR-21	VMP1	CHERP	0
hsa-mir-21	hsa-miR-21	VMP1	CCAR1	0
hsa-mir-21	hsa-miR-21	VMP1	RBM17	1.70940170940171
